,RegionName,one_month_sign,quarter_sign,year_sign,month_diff,quarter_diff,year_diff
10444,21737.0,0,1,1,73.37518527489954,73.10893872348825,71.67381097211708
10445,41043.0,0,0,0,36.32694460849532,37.239820360168004,36.20385654266376
10446,31323.0,0,0,1,124.85899508935768,126.29820052674252,123.56801613422047
10447,40374.0,0,0,0,103.24293455955439,104.76224516025998,103.32980007709872
10448,73014.0,1,1,1,28.11631486666543,28.3029703204472,28.35510353478918
10449,36006.0,0,0,0,50.150623263425835,50.83882213830984,51.237153601190805
10450,93527.0,1,0,1,15.845847748220335,16.05066335287906,15.077102105986745
10451,28020.0,0,0,0,134.02825068480993,136.24032160713716,134.29311390870149
10452,77534.0,0,0,0,16.904016432900306,17.303591116890328,17.618435326974588
10453,14847.0,1,1,1,34.6381867260582,34.53585654149071,33.12035567284747
10454,14533.0,1,1,1,39.873199777738975,40.30266763827691,38.26196360236523
10455,12516.0,0,0,0,28.48346805119262,28.841742274352868,31.087363812089368
10456,15050.0,0,0,0,27.175091291671404,28.21693900141817,26.859946815698535
10457,75246.0,1,1,1,9.106114109587454,8.850239065053941,8.115891946741328
10458,27553.0,0,0,0,12.883190709196509,13.544793902350902,12.21912191841092
10459,1537.0,0,0,0,24.60677310968233,24.85042353057918,26.199083735973325
10460,55939.0,0,0,0,36.61676980617879,37.927357139632775,37.72310525028744
10461,92061.0,1,1,0,61.7027721187522,61.76683610261885,62.174948865365366
10462,74637.0,0,0,1,340.70394444303,344.32186832145436,339.86047835643717
10463,22937.0,0,0,0,12.548008236234761,13.315354510049858,12.733103262914893
10464,38563.0,0,0,0,3.4691660742379535,3.782896319522532,3.0907686971324506
10465,20004.0,1,1,1,32.62434772711257,32.50777818069154,32.25847912686404
10466,74022.0,0,1,0,84.68340354608564,84.98390537869018,84.70528692260814
